gender,forecast_date,playin_flag,rd1_win,rd2_win,rd3_win,rd4_win,rd5_win,rd6_win,rd7_win,team_alive,team_id,team_name,team_rating,team_region,team_seed,R64_picked,R32_picked,S16_picked,E8_picked,F4_picked,NCG_picked
womens,2018-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,311,Maine,73.34,Kansas City,15,1.6%,0.7%,0.1%,0.1%,0.0%,0.0%
womens,2018-03-19,0,1.0,1.0,1.0,0.9812585810150001,0.95640214683,0.875706528661,0.7437791754559999,1,41,Connecticut,114.92,Albany,1,99.5%,98.5%,96.0%,89.1%,77.3%,57.5%
womens,2018-03-19,0,1.0,1.0,1.0,0.897397405088,0.580549988438,0.38482539980999997,0.097495482974,1,239,Baylor,105.35,Lexington,2,98.6%,90.5%,56.6%,11.2%,3.8%,1.1%
womens,2018-03-19,0,1.0,1.0,1.0,0.875231258662,0.5953694048929999,0.27786951476599997,0.055941372179,1,344,Mississippi State,101.99,Kansas City,1,99.4%,97.2%,93.4%,75.7%,48.4%,15.1%
womens,2018-03-19,0,1.0,1.0,1.0,0.867281795019,0.376886088535,0.208227492469,0.038863480732,1,97,Louisville,99.8,Lexington,1,99.4%,97.9%,89.9%,75.7%,33.7%,10.4%
womens,2018-03-19,0,1.0,1.0,1.0,0.849906132978,0.408303409296,0.057749431465,0.027106392847,1,87,Notre Dame,99.61,Spokane,1,99.3%,96.9%,90.6%,71.7%,12.3%,5.9%
womens,2018-03-19,0,1.0,1.0,1.0,0.926276165573,0.552941441753,0.048863399884,0.016732202667000002,1,2483,Oregon,98.95,Spokane,2,98.4%,89.9%,55.8%,13.7%,1.7%,0.7%
womens,2018-03-19,0,1.0,1.0,1.0,0.699379942756,0.29103748296,0.096596535386,0.013078398201,1,251,Texas,98.29,Kansas City,2,99.0%,94.7%,65.2%,13.9%,5.3%,1.5%
womens,2018-03-19,0,1.0,1.0,1.0,0.750105026384,0.029625593824999998,0.012062565649999999,0.0034204753019999997,1,2579,South Carolina,94.41,Albany,2,99.0%,91.3%,67.3%,6.3%,3.8%,2.0%
womens,2018-03-19,0,1.0,1.0,1.0,0.300620057244,0.07824480309500001,0.015439389738000001,0.001181377789,1,26,UCLA,93.85,Kansas City,3,95.9%,80.4%,29.0%,6.7%,2.6%,0.9%
womens,2018-03-19,0,1.0,1.0,1.0,0.018741418984999998,0.009818033421,0.0035028792799999997,0.0008858099280000001,1,150,Duke,91.23,Albany,5,88.9%,31.6%,1.3%,0.5%,0.3%,0.1%
womens,2018-03-19,0,1.0,1.0,1.0,0.124768741338,0.035348309053,0.006502515288,0.00047696680999999996,1,152,North Carolina State,89.79,Kansas City,4,91.4%,50.6%,4.7%,1.1%,0.4%,0.2%
womens,2018-03-19,0,1.0,1.0,1.0,0.102602594912,0.023871499566,0.006283546247,0.000458443026,1,204,Oregon State,92.45,Lexington,6,80.3%,26.1%,11.2%,2.2%,0.9%,0.4%
womens,2018-03-19,0,1.0,1.0,1.0,0.13271820498099998,0.018692423461,0.004255606296,0.000258312343,1,24,Stanford,91.35,Lexington,4,95.4%,67.6%,6.0%,2.9%,1.1%,0.4%
womens,2018-03-19,0,1.0,1.0,1.0,0.249894973616,0.004154225925,0.000951019753,0.000152370047,1,2084,Buffalo,86.02,Albany,11,0.7%,1.0%,0.2%,0.1%,0.1%,0.0%
womens,2018-03-19,0,1.0,1.0,1.0,0.150093867022,0.027503594829000003,0.000868949457,0.000130798271,1,245,Texas A&M,88.07,Spokane,4,95.5%,65.6%,5.1%,2.5%,0.4%,0.2%
womens,2018-03-19,0,1.0,1.0,1.0,0.07372383442699999,0.011251554123,0.00029522585,3.8941426000000004e-05,1,2117,Central Michigan,84.33,Spokane,11,21.7%,5.3%,1.8%,0.4%,0.2%,0.1%
womens,2018-03-19,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2514,Quinnipiac,80.93,Albany,9,14.5%,1.8%,0.3%,0.1%,0.1%,0.0%
womens,2018-03-19,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,61,Georgia,85.36,Albany,4,93.3%,60.3%,1.7%,0.8%,0.4%,0.2%
womens,2018-03-19,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,52,Florida State,94.07,Albany,3,97.8%,76.5%,24.3%,1.8%,0.7%,0.3%
womens,2018-03-19,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,258,Virginia,81.93,Albany,10,8.6%,1.5%,0.2%,0.1%,0.1%,0.0%
womens,2018-03-19,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,222,Villanova,82.13,Spokane,9,32.7%,2.1%,0.5%,0.2%,0.1%,0.0%
womens,2018-03-19,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,305,DePaul,90.34,Spokane,5,76.9%,25.4%,2.1%,0.7%,0.2%,0.1%
womens,2018-03-19,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,194,Ohio State,95.38,Spokane,3,97.2%,73.3%,32.6%,8.3%,1.3%,0.6%
womens,2018-03-19,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,135,Minnesota,85.01,Spokane,10,22.3%,2.0%,0.4%,0.1%,0.1%,0.0%
womens,2018-03-19,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,269,Marquette,87.81,Lexington,8,59.8%,2.7%,0.4%,0.2%,0.1%,0.0%
womens,2018-03-19,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,526,Florida Gulf Coast,79.92,Lexington,12,11.1%,1.5%,0.4%,0.1%,0.1%,0.0%
womens,2018-03-19,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2633,Tennessee,92.85,Lexington,3,97.3%,70.4%,28.3%,5.0%,1.5%,0.4%
womens,2018-03-19,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,130,Michigan,87.16,Lexington,7,71.0%,7.4%,1.8%,0.4%,0.2%,0.1%
womens,2018-03-19,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,197,Oklahoma State,87.72,Kansas City,9,0.6%,0.4%,0.3%,0.2%,0.1%,0.1%
womens,2018-03-19,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,120,Maryland,91.29,Kansas City,5,83.7%,20.7%,1.3%,0.7%,0.3%,0.1%
womens,2018-03-19,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,156,Creighton,81.67,Kansas City,11,36.7%,1.2%,0.6%,0.2%,0.1%,0.1%
womens,2018-03-19,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,9,Arizona State,87.97,Kansas City,7,70.5%,5.4%,0.9%,0.2%,0.1%,0.0%
womens,2018-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2598,Saint Francis (PA),67.54,Albany,16,0.5%,0.3%,0.2%,0.3%,0.1%,0.1%
womens,2018-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2390,Miami (FL),84.59,Albany,8,23.1%,0.8%,0.4%,0.2%,0.1%,0.1%
womens,2018-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2057,Belmont,79.98,Albany,12,19.7%,0.5%,0.1%,0.1%,0.0%,0.0%
womens,2018-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2382,Mercer,78.69,Albany,13,6.7%,1.3%,0.1%,0.1%,0.0%,0.0%
womens,2018-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58,South Florida,88.61,Albany,6,85.5%,28.7%,2.5%,0.3%,0.2%,0.1%
womens,2018-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2031,Arkansas-Little Rock,73.64,Albany,14,1.0%,0.5%,0.1%,0.0%,0.0%,0.0%
womens,2018-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,California,85.11,Albany,7,77.7%,6.7%,2.5%,0.3%,0.2%,0.1%
womens,2018-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2448,North Carolina A&T,65.27,Albany,15,2.7%,0.8%,0.3%,0.1%,0.0%,0.0%
womens,2018-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2463,Cal State Northridge,66.59,Spokane,16,29.5%,2.0%,0.5%,0.1%,0.1%,0.0%
womens,2018-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2571,South Dakota State,84.23,Spokane,8,67.4%,1.8%,0.9%,0.4%,0.1%,0.1%
womens,2018-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201,Oklahoma,85.7,Spokane,12,63.3%,6.1%,0.7%,0.3%,0.1%,0.0%
womens,2018-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2181,Drake,79.56,Spokane,13,2.2%,0.7%,0.2%,0.1%,0.0%,0.0%
womens,2018-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,99,Louisiana State,83.37,Spokane,6,78.3%,20.6%,6.7%,1.1%,0.2%,0.1%
womens,2018-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45,George Washington,75.17,Spokane,14,1.0%,0.5%,0.1%,0.1%,0.0%,0.0%
womens,2018-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2739,Green Bay,88.23,Spokane,7,74.6%,8.0%,2.0%,0.5%,0.1%,0.1%
womens,2018-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2547,Seattle,65.92,Spokane,15,2.8%,0.8%,0.3%,0.1%,0.0%,0.0%
womens,2018-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,68,Boise State,72.44,Lexington,16,40.2%,1.4%,0.6%,0.2%,0.1%,0.1%
womens,2018-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2168,Dayton,79.88,Lexington,9,29.0%,0.4%,0.4%,0.2%,0.0%,0.0%
womens,2018-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,142,Missouri,87.15,Lexington,5,90.2%,45.6%,3.2%,1.0%,0.4%,0.2%
womens,2018-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2250,Gonzaga,81.47,Lexington,13,34.6%,2.7%,0.5%,0.2%,0.1%,0.1%
womens,2018-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,98,Western Kentucky,79.3,Lexington,11,4.6%,2.6%,0.5%,0.2%,0.1%,0.1%
womens,2018-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2335,Liberty,69.68,Lexington,14,1.4%,0.7%,0.2%,0.1%,0.0%,0.0%
womens,2018-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2458,Northern Colorado,76.66,Lexington,10,9.8%,2.0%,0.4%,0.2%,0.1%,0.0%
womens,2018-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2755,Grambling,60.58,Lexington,15,4.5%,0.4%,0.4%,0.1%,0.0%,0.0%
womens,2018-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2447,Nicholls State,62.81,Kansas City,16,25.4%,1.7%,0.3%,0.1%,0.1%,0.0%
womens,2018-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,Syracuse,83.57,Kansas City,8,18.7%,3.2%,0.7%,0.2%,0.1%,0.1%
womens,2018-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,163,Princeton,80.84,Kansas City,12,65.4%,3.3%,0.8%,0.2%,0.1%,0.1%
womens,2018-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2210,Elon,79.75,Kansas City,13,16.3%,1.1%,0.2%,0.1%,0.1%,0.0%
womens,2018-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2294,Iowa,85.55,Kansas City,6,81.3%,15.2%,3.3%,0.4%,0.2%,0.1%
womens,2018-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44,American,71.55,Kansas City,14,4.1%,1.0%,0.2%,0.1%,0.1%,0.0%
womens,2018-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,158,Nebraska,79.79,Kansas City,10,0.6%,0.3%,0.4%,0.1%,0.0%,0.0%
womens,2018-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,311,Maine,73.34,Kansas City,15,1.6%,0.7%,0.1%,0.1%,0.0%,0.0%
womens,2018-03-18,0,1.0,1.0,0.997414942448,0.987403132757,0.960507068055,0.881235786955,0.7584707859600001,1,41,Connecticut,115.6,Albany,1,99.5%,98.5%,96.0%,89.1%,77.3%,57.5%
womens,2018-03-18,0,1.0,1.0,1.0,0.897397405088,0.579286395229,0.385224469591,0.090560526744,1,239,Baylor,105.35,Lexington,2,98.6%,90.5%,56.6%,11.2%,3.8%,1.1%
womens,2018-03-18,0,1.0,1.0,0.9423498465539999,0.830093119068,0.593239740436,0.28366781826299997,0.054544835725,1,344,Mississippi State,102.33,Kansas City,1,99.4%,97.2%,93.4%,75.7%,48.4%,15.1%
womens,2018-03-18,0,1.0,1.0,1.0,0.8740080332179999,0.379590480322,0.21112701920200003,0.036209870302,1,97,Louisville,99.8,Lexington,1,99.4%,97.9%,89.9%,75.7%,33.7%,10.4%
womens,2018-03-18,0,1.0,1.0,1.0,0.849906132978,0.41795053151,0.053503204054,0.02495550321,1,87,Notre Dame,99.61,Spokane,1,99.3%,96.9%,90.6%,71.7%,12.3%,5.9%
womens,2018-03-18,0,1.0,1.0,1.0,0.725342049037,0.44045230409999997,0.036253820591000005,0.012735373716,1,2483,Oregon,98.95,Spokane,2,98.4%,89.9%,55.8%,13.7%,1.7%,0.7%
womens,2018-03-18,0,1.0,1.0,0.897953300191,0.635821793825,0.262800011477,0.08382299751899999,0.00989945146,1,251,Texas,97.92,Kansas City,2,99.0%,94.7%,65.2%,13.9%,5.3%,1.5%
womens,2018-03-18,0,1.0,1.0,0.9223288518230001,0.269559250527,0.114115751265,0.013326718318000001,0.0059657695440000005,1,194,Ohio State,95.38,Spokane,3,97.2%,73.3%,32.6%,8.3%,1.3%,0.6%
womens,2018-03-18,0,1.0,1.0,1.0,0.555398099128,0.020066806649,0.007950044173,0.002327804873,1,2579,South Carolina,94.41,Albany,2,99.0%,91.3%,67.3%,6.3%,3.8%,2.0%
womens,2018-03-18,0,1.0,1.0,0.9085256756290001,0.424364625575,0.01460059024,0.005706455274999999,0.001685982514,1,52,Florida State,94.07,Albany,3,97.8%,76.5%,24.3%,1.8%,0.7%,0.3%
womens,2018-03-18,0,1.0,1.0,0.931131172651,0.315178455504,0.083055359104,0.015666636295,0.0010320799400000001,1,26,UCLA,93.66,Kansas City,3,95.9%,80.4%,29.0%,6.7%,2.6%,0.9%
womens,2018-03-18,0,1.0,1.0,1.0,0.138219836037,0.042354136436,0.007576867508000001,0.00048767627,1,152,North Carolina State,89.79,Kansas City,4,91.4%,50.6%,4.7%,1.1%,0.4%,0.2%
womens,2018-03-18,0,1.0,1.0,1.0,0.102602594912,0.023722332332000003,0.006450250092,0.000422756216,1,204,Oregon State,92.45,Lexington,6,80.3%,26.1%,11.2%,2.2%,0.9%,0.4%
womens,2018-03-18,0,1.0,1.0,0.5346862050760001,0.008162280340000001,0.003407247672,0.001006064465,0.00022060037599999998,1,150,Duke,89.42,Albany,5,88.9%,31.6%,1.3%,0.5%,0.3%,0.1%
womens,2018-03-18,0,1.0,1.0,0.9369418543100001,0.123426584961,0.017266189321000002,0.004052820251999999,0.00021838646700000002,1,24,Stanford,91.29,Lexington,4,95.4%,67.6%,6.0%,2.9%,1.1%,0.4%
womens,2018-03-18,0,1.0,1.0,1.0,0.150093867022,0.02677422706,0.0007497841130000001,0.000114325785,1,245,Texas A&M,88.07,Spokane,4,95.5%,65.6%,5.1%,2.5%,0.4%,0.2%
womens,2018-03-18,0,1.0,1.0,0.057650153446,0.031687044895,0.010281974416,0.001431606485,7.1307161e-05,1,197,Oklahoma State,87.72,Kansas City,9,0.6%,0.4%,0.3%,0.2%,0.1%,0.1%
womens,2018-03-18,0,1.0,1.0,0.10204669980900001,0.038859721767000005,0.007039434014,0.000876763698,3.8557781e-05,1,9,Arizona State,87.97,Kansas City,7,70.5%,5.4%,0.9%,0.2%,0.1%,0.0%
womens,2018-03-18,0,1.0,1.0,0.465313794924,0.0033943677010000004,0.000916620238,0.00017623605899999998,2.4763751e-05,1,61,Georgia,85.36,Albany,4,93.3%,60.3%,1.7%,0.8%,0.4%,0.2%
womens,2018-03-18,0,1.0,1.0,0.091474324371,0.020237275297,0.000258124947,4.7779183999999994e-05,6.636861e-06,1,2084,Buffalo,83.4,Albany,11,0.7%,1.0%,0.2%,0.1%,0.1%,0.0%
womens,2018-03-18,0,1.0,1.0,0.002585057552,0.001040219203,0.0002435422,2.9706971e-05,2.691153e-06,1,2514,Quinnipiac,80.93,Albany,9,14.5%,1.8%,0.3%,0.1%,0.1%,0.0%
womens,2018-03-18,0,1.0,1.0,0.06886882734899999,0.010140028904,0.001229344118,8.924007499999999e-05,2.309144e-06,1,156,Creighton,81.67,Kansas City,11,36.7%,1.2%,0.6%,0.2%,0.1%,0.1%
womens,2018-03-18,0,1.0,1.0,0.077671148177,0.005098700435999999,0.000707186064,1.4399843000000002e-05,1.715689e-06,1,2117,Central Michigan,82.03,Spokane,11,21.7%,5.3%,1.8%,0.4%,0.2%,0.1%
womens,2018-03-18,0,1.0,1.0,0.06305814569,0.002565381821,0.00013460279699999998,1.3511020000000001e-05,2.89359e-07,1,526,Florida Gulf Coast,79.92,Lexington,12,11.1%,1.5%,0.4%,0.1%,0.1%,0.0%
womens,2018-03-18,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,258,Virginia,81.93,Albany,10,8.6%,1.5%,0.2%,0.1%,0.1%,0.0%
womens,2018-03-18,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,222,Villanova,82.13,Spokane,9,32.7%,2.1%,0.5%,0.2%,0.1%,0.0%
womens,2018-03-18,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,305,DePaul,90.34,Spokane,5,76.9%,25.4%,2.1%,0.7%,0.2%,0.1%
womens,2018-03-18,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,135,Minnesota,85.01,Spokane,10,22.3%,2.0%,0.4%,0.1%,0.1%,0.0%
womens,2018-03-18,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,269,Marquette,87.81,Lexington,8,59.8%,2.7%,0.4%,0.2%,0.1%,0.0%
womens,2018-03-18,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2633,Tennessee,92.85,Lexington,3,97.3%,70.4%,28.3%,5.0%,1.5%,0.4%
womens,2018-03-18,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,130,Michigan,87.16,Lexington,7,71.0%,7.4%,1.8%,0.4%,0.2%,0.1%
womens,2018-03-18,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,120,Maryland,91.29,Kansas City,5,83.7%,20.7%,1.3%,0.7%,0.3%,0.1%
womens,2018-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2598,Saint Francis (PA),67.54,Albany,16,0.5%,0.3%,0.2%,0.3%,0.1%,0.1%
womens,2018-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2390,Miami (FL),84.59,Albany,8,23.1%,0.8%,0.4%,0.2%,0.1%,0.1%
womens,2018-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2057,Belmont,79.98,Albany,12,19.7%,0.5%,0.1%,0.1%,0.0%,0.0%
womens,2018-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2382,Mercer,78.69,Albany,13,6.7%,1.3%,0.1%,0.1%,0.0%,0.0%
womens,2018-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58,South Florida,88.61,Albany,6,85.5%,28.7%,2.5%,0.3%,0.2%,0.1%
womens,2018-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2031,Arkansas-Little Rock,73.64,Albany,14,1.0%,0.5%,0.1%,0.0%,0.0%,0.0%
womens,2018-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,California,85.11,Albany,7,77.7%,6.7%,2.5%,0.3%,0.2%,0.1%
womens,2018-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2448,North Carolina A&T,65.27,Albany,15,2.7%,0.8%,0.3%,0.1%,0.0%,0.0%
womens,2018-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2463,Cal State Northridge,66.59,Spokane,16,29.5%,2.0%,0.5%,0.1%,0.1%,0.0%
womens,2018-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2571,South Dakota State,84.23,Spokane,8,67.4%,1.8%,0.9%,0.4%,0.1%,0.1%
womens,2018-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201,Oklahoma,85.7,Spokane,12,63.3%,6.1%,0.7%,0.3%,0.1%,0.0%
womens,2018-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2181,Drake,79.56,Spokane,13,2.2%,0.7%,0.2%,0.1%,0.0%,0.0%
womens,2018-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,99,Louisiana State,83.37,Spokane,6,78.3%,20.6%,6.7%,1.1%,0.2%,0.1%
womens,2018-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45,George Washington,75.17,Spokane,14,1.0%,0.5%,0.1%,0.1%,0.0%,0.0%
womens,2018-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2739,Green Bay,88.23,Spokane,7,74.6%,8.0%,2.0%,0.5%,0.1%,0.1%
womens,2018-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2547,Seattle,65.92,Spokane,15,2.8%,0.8%,0.3%,0.1%,0.0%,0.0%
womens,2018-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,68,Boise State,72.44,Lexington,16,40.2%,1.4%,0.6%,0.2%,0.1%,0.1%
womens,2018-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2168,Dayton,79.88,Lexington,9,29.0%,0.4%,0.4%,0.2%,0.0%,0.0%
womens,2018-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,142,Missouri,87.15,Lexington,5,90.2%,45.6%,3.2%,1.0%,0.4%,0.2%
womens,2018-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2250,Gonzaga,81.47,Lexington,13,34.6%,2.7%,0.5%,0.2%,0.1%,0.1%
womens,2018-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,98,Western Kentucky,79.3,Lexington,11,4.6%,2.6%,0.5%,0.2%,0.1%,0.1%
womens,2018-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2335,Liberty,69.68,Lexington,14,1.4%,0.7%,0.2%,0.1%,0.0%,0.0%
womens,2018-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2458,Northern Colorado,76.66,Lexington,10,9.8%,2.0%,0.4%,0.2%,0.1%,0.0%
womens,2018-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2755,Grambling,60.58,Lexington,15,4.5%,0.4%,0.4%,0.1%,0.0%,0.0%
womens,2018-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2447,Nicholls State,62.81,Kansas City,16,25.4%,1.7%,0.3%,0.1%,0.1%,0.0%
womens,2018-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,Syracuse,83.57,Kansas City,8,18.7%,3.2%,0.7%,0.2%,0.1%,0.1%
womens,2018-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,163,Princeton,80.84,Kansas City,12,65.4%,3.3%,0.8%,0.2%,0.1%,0.1%
womens,2018-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2210,Elon,79.75,Kansas City,13,16.3%,1.1%,0.2%,0.1%,0.1%,0.0%
womens,2018-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2294,Iowa,85.55,Kansas City,6,81.3%,15.2%,3.3%,0.4%,0.2%,0.1%
womens,2018-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44,American,71.55,Kansas City,14,4.1%,1.0%,0.2%,0.1%,0.1%,0.0%
womens,2018-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,158,Nebraska,79.79,Kansas City,10,0.6%,0.3%,0.4%,0.1%,0.0%,0.0%
womens,2018-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,311,Maine,73.34,Kansas City,15,1.6%,0.7%,0.1%,0.1%,0.0%,0.0%
womens,2018-03-17,0,1.0,1.0,0.997414942448,0.987403132757,0.959575447747,0.8845430915639999,0.762888261455,1,41,Connecticut,115.6,Albany,1,99.5%,98.5%,96.0%,89.1%,77.3%,57.5%
womens,2018-03-17,0,1.0,1.0,0.972654540607,0.8191372836,0.555142801012,0.371762757901,0.08826203123700001,1,239,Baylor,105.44,Lexington,2,98.6%,90.5%,56.6%,11.2%,3.8%,1.1%
womens,2018-03-17,0,1.0,1.0,0.9423498465539999,0.8162050303839999,0.584077510017,0.287341286169,0.05513061262400001,1,344,Mississippi State,102.33,Kansas City,1,99.4%,97.2%,93.4%,75.7%,48.4%,15.1%
womens,2018-03-17,0,1.0,1.0,0.90800849469,0.792072526999,0.352500324853,0.194583692113,0.03281799682,1,97,Louisville,99.67,Lexington,1,99.4%,97.9%,89.9%,75.7%,33.7%,10.4%
womens,2018-03-17,0,1.0,1.0,0.963166321531,0.7796810898540001,0.403301201054,0.050622635332,0.023574642502,1,87,Notre Dame,99.44,Spokane,1,99.3%,96.9%,90.6%,71.7%,12.3%,5.9%
womens,2018-03-17,0,1.0,1.0,0.897953300191,0.635821793825,0.26336702570799997,0.08764748384400001,0.010304775414,1,251,Texas,97.92,Kansas City,2,99.0%,94.7%,65.2%,13.9%,5.3%,1.5%
womens,2018-03-17,0,1.0,1.0,0.9451059416680001,0.6683836378010001,0.40429186904299996,0.030617223708,0.010279101459,1,2483,Oregon,98.33,Spokane,2,98.4%,89.9%,55.8%,13.7%,1.7%,0.7%
womens,2018-03-17,0,1.0,1.0,0.9223288518230001,0.310228109694,0.136552018917,0.015690348847,0.007032762729999999,1,194,Ohio State,95.38,Spokane,3,97.2%,73.3%,32.6%,8.3%,1.3%,0.6%
womens,2018-03-17,0,1.0,1.0,0.9217167135850001,0.531952277391,0.020872090462,0.009067949470000001,0.0028732434499999997,1,2579,South Carolina,95.01,Albany,2,99.0%,91.3%,67.3%,6.3%,3.8%,2.0%
womens,2018-03-17,0,1.0,1.0,0.9085256756290001,0.430859366719,0.014623745563000001,0.005904670245,0.001758404679,1,52,Florida State,94.07,Albany,3,97.8%,76.5%,24.3%,1.8%,0.7%,0.3%
womens,2018-03-17,0,1.0,1.0,0.7563582660220001,0.143268639214,0.053337399710999996,0.019106902021000002,0.001756946861,1,2633,Tennessee,92.85,Lexington,3,97.3%,70.4%,28.3%,5.0%,1.5%,0.4%
womens,2018-03-17,0,1.0,1.0,0.931131172651,0.315178455504,0.082991553196,0.016629314776,0.001093399101,1,26,UCLA,93.66,Kansas City,3,95.9%,80.4%,29.0%,6.7%,2.6%,0.9%
womens,2018-03-17,0,1.0,1.0,0.481806972289,0.085439560135,0.031339442876,0.00739847788,0.000596218079,1,120,Maryland,91.29,Kansas City,5,83.7%,20.7%,1.3%,0.7%,0.3%,0.1%
