gender,forecast_date,playin_flag,rd1_win,rd2_win,rd3_win,rd4_win,rd5_win,rd6_win,rd7_win,team_alive,team_id,team_name,team_rating,team_region,team_seed
mens,2017-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,94,Northern Kentucky,73.99,South,15
mens,2017-03-24,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,302,UC-Davis,72.26,Midwest,16b
mens,2017-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2390,Miami (FL),84.89,Midwest,8
mens,2017-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2440,Nevada,81.52,Midwest,12
mens,2017-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,261,Vermont,80.32,Midwest,13
mens,2017-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,156,Creighton,84.76,Midwest,6
mens,2017-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,314,Iona,76.47,Midwest,14
mens,2017-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,197,Oklahoma State,85.23,Midwest,10
mens,2017-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55,Jacksonville State,72.38,Midwest,15
mens,2017-03-24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2443,New Orleans,69.67,East,16b
mens,2017-03-24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2507,Providence,82.05,East,11a
mens,2017-03-24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,154,Wake Forest,83.32,South,11b
mens,2017-03-24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2428,North Carolina Central,71.31,Midwest,16a
mens,2017-03-25,0,1.0,1.0,1.0,1.0,1.0,0.660705037179,0.379014957698,1,2250,Gonzaga,94.74,West,1
mens,2017-03-25,0,1.0,1.0,1.0,1.0,1.0,0.421212730214,0.182683256578,1,2483,Oregon,91.53,Midwest,3
mens,2017-03-25,0,1.0,1.0,1.0,1.0,0.560509293221,0.333251268527,0.169878266726,1,96,Kentucky,93.35,South,2
mens,2017-03-25,0,1.0,1.0,1.0,1.0,0.439490706779,0.245536001259,0.117193684374,1,153,North Carolina,92.5,South,1
mens,2017-03-25,0,1.0,1.0,1.0,1.0,0.592792165477,0.221245342717,0.105049500312,1,57,Florida,91.56,East,4
mens,2017-03-25,0,1.0,1.0,1.0,1.0,0.407207834523,0.118049620105,0.046180334312,1,2579,South Carolina,88.98,East,7
mens,2017-03-25,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,2752,Xavier,88.84,West,11
mens,2017-03-25,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,2305,Kansas,94.34,Midwest,1
mens,2017-03-25,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,275,Wisconsin,90.02,East,8
mens,2017-03-25,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,239,Baylor,89.34,East,3
mens,2017-03-25,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,277,West Virginia,92.27,West,4
mens,2017-03-25,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,12,Arizona,90.25,West,2
mens,2017-03-25,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2086,Butler,87.91,South,4
mens,2017-03-25,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,26,UCLA,90.26,South,3
mens,2017-03-25,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2509,Purdue,90.15,Midwest,4
mens,2017-03-25,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,130,Michigan,88.65,Midwest,7
mens,2017-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,222,Villanova,95.34,East,1
mens,2017-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,258,Virginia,90.57,East,5
mens,2017-03-25,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,30,Southern California,83.71,East,11b
mens,2017-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,150,Duke,92.49,East,2
mens,2017-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,77,Northwestern,84.13,West,8
mens,2017-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,87,Notre Dame,87.5,West,5
mens,2017-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,52,Florida State,87.57,West,3
mens,2017-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2608,Saint Mary's (CA),88.31,West,7
mens,2017-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,8,Arkansas,84.86,South,8
mens,2017-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2393,Middle Tennessee,83.09,South,12
mens,2017-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2132,Cincinnati,88.95,South,6
mens,2017-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2724,Wichita State,89.93,South,10
mens,2017-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,127,Michigan State,85.76,Midwest,9
mens,2017-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,66,Iowa State,88.7,Midwest,5
mens,2017-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,227,Rhode Island,86.2,Midwest,11
mens,2017-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,97,Louisville,91.08,Midwest,2
mens,2017-03-25,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,116,Mount St. Mary's,71.55,East,16a
mens,2017-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,259,Virginia Tech,80.74,East,9
mens,2017-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,350,North Carolina-Wilmington,81.0,East,12
mens,2017-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2193,East Tennessee State,78.92,East,13
mens,2017-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2567,Southern Methodist,88.55,East,6
mens,2017-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,166,New Mexico State,76.53,East,14
mens,2017-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,269,Marquette,83.74,East,10
mens,2017-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2653,Troy,74.44,East,15
mens,2017-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2571,South Dakota State,74.02,West,16
mens,2017-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,238,Vanderbilt,84.12,West,9
mens,2017-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,163,Princeton,80.67,West,12
mens,2017-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2083,Bucknell,78.86,West,13
mens,2017-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,120,Maryland,82.86,West,6
mens,2017-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,526,Florida Gulf Coast,76.68,West,14
mens,2017-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2670,Virginia Commonwealth,83.57,West,10
mens,2017-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,155,North Dakota,73.42,West,15
mens,2017-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2640,Texas Southern,72.25,South,16
mens,2017-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2550,Seton Hall,83.33,South,9
mens,2017-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,135,Minnesota,81.59,South,5
mens,2017-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2737,Winthrop,76.43,South,13
mens,2017-03-25,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2306,Kansas State,84.64,South,11a
mens,2017-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2309,Kent State,75.31,South,14
mens,2017-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2168,Dayton,83.43,South,7
mens,2017-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,94,Northern Kentucky,73.99,South,15
mens,2017-03-25,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,302,UC-Davis,72.26,Midwest,16b
mens,2017-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2390,Miami (FL),84.89,Midwest,8
mens,2017-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2440,Nevada,81.52,Midwest,12
mens,2017-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,261,Vermont,80.32,Midwest,13
mens,2017-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,156,Creighton,84.76,Midwest,6
mens,2017-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,314,Iona,76.47,Midwest,14
mens,2017-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,197,Oklahoma State,85.23,Midwest,10
mens,2017-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55,Jacksonville State,72.38,Midwest,15
mens,2017-03-25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2443,New Orleans,69.67,East,16b
mens,2017-03-25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2507,Providence,82.05,East,11a
mens,2017-03-25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,154,Wake Forest,83.32,South,11b
mens,2017-03-25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2428,North Carolina Central,71.31,Midwest,16a
mens,2017-03-26,0,1.0,1.0,1.0,1.0,1.0,0.688488324907,0.415702252435,1,2250,Gonzaga,94.74,West,1
mens,2017-03-26,0,1.0,1.0,1.0,1.0,1.0,0.521927373139,0.236593371615,1,153,North Carolina,92.98,South,1
mens,2017-03-26,0,1.0,1.0,1.0,1.0,1.0,0.478072626861,0.208672258302,1,2483,Oregon,91.53,Midwest,3
mens,2017-03-26,0,1.0,1.0,1.0,1.0,1.0,0.311511675093,0.139032117649,1,2579,South Carolina,90.97,East,7
mens,2017-03-26,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,57,Florida,91.88,East,4
mens,2017-03-26,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,2752,Xavier,88.84,West,11
mens,2017-03-26,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,96,Kentucky,93.67,South,2
mens,2017-03-26,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,2305,Kansas,94.34,Midwest,1
mens,2017-03-26,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,275,Wisconsin,90.02,East,8
mens,2017-03-26,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,239,Baylor,89.34,East,3
mens,2017-03-26,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,277,West Virginia,92.27,West,4
mens,2017-03-26,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,12,Arizona,90.25,West,2
mens,2017-03-26,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2086,Butler,87.91,South,4
mens,2017-03-26,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,26,UCLA,90.26,South,3
mens,2017-03-26,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2509,Purdue,90.15,Midwest,4
mens,2017-03-26,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,130,Michigan,88.65,Midwest,7
mens,2017-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,222,Villanova,95.34,East,1
mens,2017-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,258,Virginia,90.57,East,5
mens,2017-03-26,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,30,Southern California,83.71,East,11b
mens,2017-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,150,Duke,92.49,East,2
mens,2017-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,77,Northwestern,84.13,West,8
mens,2017-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,87,Notre Dame,87.5,West,5
mens,2017-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,52,Florida State,87.57,West,3
mens,2017-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2608,Saint Mary's (CA),88.31,West,7
mens,2017-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,8,Arkansas,84.86,South,8
mens,2017-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2393,Middle Tennessee,83.09,South,12
mens,2017-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2132,Cincinnati,88.95,South,6
mens,2017-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2724,Wichita State,89.93,South,10
mens,2017-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,127,Michigan State,85.76,Midwest,9
mens,2017-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,66,Iowa State,88.7,Midwest,5
mens,2017-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,227,Rhode Island,86.2,Midwest,11
mens,2017-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,97,Louisville,91.08,Midwest,2
mens,2017-03-26,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,116,Mount St. Mary's,71.55,East,16a
mens,2017-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,259,Virginia Tech,80.74,East,9
mens,2017-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,350,North Carolina-Wilmington,81.0,East,12
mens,2017-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2193,East Tennessee State,78.92,East,13
mens,2017-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2567,Southern Methodist,88.55,East,6
mens,2017-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,166,New Mexico State,76.53,East,14
mens,2017-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,269,Marquette,83.74,East,10
mens,2017-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2653,Troy,74.44,East,15
mens,2017-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2571,South Dakota State,74.02,West,16
mens,2017-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,238,Vanderbilt,84.12,West,9
mens,2017-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,163,Princeton,80.67,West,12
mens,2017-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2083,Bucknell,78.86,West,13
mens,2017-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,120,Maryland,82.86,West,6
mens,2017-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,526,Florida Gulf Coast,76.68,West,14
mens,2017-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2670,Virginia Commonwealth,83.57,West,10
mens,2017-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,155,North Dakota,73.42,West,15
mens,2017-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2640,Texas Southern,72.25,South,16
mens,2017-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2550,Seton Hall,83.33,South,9
mens,2017-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,135,Minnesota,81.59,South,5
mens,2017-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2737,Winthrop,76.43,South,13
mens,2017-03-26,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2306,Kansas State,84.64,South,11a
mens,2017-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2309,Kent State,75.31,South,14
mens,2017-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2168,Dayton,83.43,South,7
mens,2017-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,94,Northern Kentucky,73.99,South,15
mens,2017-03-26,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,302,UC-Davis,72.26,Midwest,16b
mens,2017-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2390,Miami (FL),84.89,Midwest,8
mens,2017-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2440,Nevada,81.52,Midwest,12
mens,2017-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,261,Vermont,80.32,Midwest,13
mens,2017-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,156,Creighton,84.76,Midwest,6
mens,2017-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,314,Iona,76.47,Midwest,14
mens,2017-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,197,Oklahoma State,85.23,Midwest,10
mens,2017-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55,Jacksonville State,72.38,Midwest,15
mens,2017-03-26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2443,New Orleans,69.67,East,16b
mens,2017-03-26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2507,Providence,82.05,East,11a
mens,2017-03-26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,154,Wake Forest,83.32,South,11b
mens,2017-03-26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2428,North Carolina Central,71.31,Midwest,16a
mens,2017-04-01,0,1.0,1.0,1.0,1.0,1.0,1.0,0.620690364401,1,2250,Gonzaga,95.54,West,1
mens,2017-04-01,0,1.0,1.0,1.0,1.0,1.0,1.0,0.379309635599,1,153,North Carolina,93.58,South,1
mens,2017-04-01,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,2579,South Carolina,91.55,East,7
mens,2017-04-01,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,2483,Oregon,91.93,Midwest,3
mens,2017-04-01,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,57,Florida,91.88,East,4
mens,2017-04-01,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,2752,Xavier,88.84,West,11
mens,2017-04-01,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,96,Kentucky,93.67,South,2
mens,2017-04-01,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,2305,Kansas,94.34,Midwest,1
mens,2017-04-01,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,275,Wisconsin,90.02,East,8
mens,2017-04-01,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,239,Baylor,89.34,East,3
mens,2017-04-01,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,277,West Virginia,92.27,West,4
mens,2017-04-01,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,12,Arizona,90.25,West,2
mens,2017-04-01,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2086,Butler,87.91,South,4
mens,2017-04-01,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,26,UCLA,90.26,South,3
mens,2017-04-01,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2509,Purdue,90.15,Midwest,4
mens,2017-04-01,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,130,Michigan,88.65,Midwest,7
mens,2017-04-01,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,222,Villanova,95.34,East,1
mens,2017-04-01,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,258,Virginia,90.57,East,5
mens,2017-04-01,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,30,Southern California,83.71,East,11b
mens,2017-04-01,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,150,Duke,92.49,East,2
mens,2017-04-01,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,77,Northwestern,84.13,West,8
mens,2017-04-01,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,87,Notre Dame,87.5,West,5
mens,2017-04-01,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,52,Florida State,87.57,West,3
mens,2017-04-01,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2608,Saint Mary's (CA),88.31,West,7
mens,2017-04-01,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,8,Arkansas,84.86,South,8
mens,2017-04-01,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2393,Middle Tennessee,83.09,South,12
mens,2017-04-01,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2132,Cincinnati,88.95,South,6
mens,2017-04-01,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2724,Wichita State,89.93,South,10
mens,2017-04-01,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,127,Michigan State,85.76,Midwest,9
mens,2017-04-01,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,66,Iowa State,88.7,Midwest,5
mens,2017-04-01,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,227,Rhode Island,86.2,Midwest,11
mens,2017-04-01,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,97,Louisville,91.08,Midwest,2
mens,2017-04-01,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,116,Mount St. Mary's,71.55,East,16a
mens,2017-04-01,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,259,Virginia Tech,80.74,East,9
mens,2017-04-01,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,350,North Carolina-Wilmington,81.0,East,12
mens,2017-04-01,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2193,East Tennessee State,78.92,East,13
mens,2017-04-01,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2567,Southern Methodist,88.55,East,6
mens,2017-04-01,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,166,New Mexico State,76.53,East,14
mens,2017-04-01,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,269,Marquette,83.74,East,10
mens,2017-04-01,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2653,Troy,74.44,East,15
mens,2017-04-01,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2571,South Dakota State,74.02,West,16
mens,2017-04-01,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,238,Vanderbilt,84.12,West,9
mens,2017-04-01,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,163,Princeton,80.67,West,12
mens,2017-04-01,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2083,Bucknell,78.86,West,13
mens,2017-04-01,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,120,Maryland,82.86,West,6
mens,2017-04-01,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,526,Florida Gulf Coast,76.68,West,14
mens,2017-04-01,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2670,Virginia Commonwealth,83.57,West,10
mens,2017-04-01,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,155,North Dakota,73.42,West,15
mens,2017-04-01,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2640,Texas Southern,72.25,South,16
mens,2017-04-01,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2550,Seton Hall,83.33,South,9
mens,2017-04-01,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,135,Minnesota,81.59,South,5
mens,2017-04-01,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2737,Winthrop,76.43,South,13
mens,2017-04-01,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2306,Kansas State,84.64,South,11a
mens,2017-04-01,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2309,Kent State,75.31,South,14
mens,2017-04-01,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2168,Dayton,83.43,South,7
mens,2017-04-01,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,94,Northern Kentucky,73.99,South,15
mens,2017-04-01,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,302,UC-Davis,72.26,Midwest,16b
mens,2017-04-01,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2390,Miami (FL),84.89,Midwest,8
mens,2017-04-01,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2440,Nevada,81.52,Midwest,12
mens,2017-04-01,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,261,Vermont,80.32,Midwest,13
mens,2017-04-01,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,156,Creighton,84.76,Midwest,6
mens,2017-04-01,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,314,Iona,76.47,Midwest,14
mens,2017-04-01,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,197,Oklahoma State,85.23,Midwest,10
mens,2017-04-01,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55,Jacksonville State,72.38,Midwest,15
mens,2017-04-01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2443,New Orleans,69.67,East,16b
mens,2017-04-01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2507,Providence,82.05,East,11a
mens,2017-04-01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,154,Wake Forest,83.32,South,11b
mens,2017-04-01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2428,North Carolina Central,71.31,Midwest,16a
womens,2017-03-12,0,1.0,0.999065857322,0.981473596018,0.9606415784,0.898353530112,0.630556258542,0.523680572409,1,41,Connecticut,111.43,Bridgeport,1
womens,2017-03-12,0,1.0,0.999454358437,0.983164835058,0.874781795647,0.732347031695,0.306345670166,0.231793451481,1,239,Baylor,104.45,Oklahoma City,1
womens,2017-03-12,0,1.0,0.998370580744,0.95147687663,0.763939006275,0.602069169195,0.381144123908,0.101454605936,1,87,Notre Dame,101.2,Lexington,1
womens,2017-03-12,0,1.0,0.998901293876,0.942111668336,0.830615438325,0.561331516103,0.31118056054,0.075947445302,1,2579,South Carolina,100.32,Stockton,1
womens,2017-03-12,0,1.0,0.991651644219,0.904403355641,0.540567249526,0.161450362965,0.079436449778,0.013855623666,1,251,Texas,94.37,Lexington,3
womens,2017-03-12,0,1.0,0.985581589207,0.878146810382,0.420284123696,0.158796087653,0.062238347586,0.009191478623,1,52,Florida State,94.36,Stockton,3
womens,2017-03-12,0,1.0,0.984134871517,0.835247175349,0.615969863672,0.067384121228,0.019559545834,0.00863895479,1,120,Maryland,96.27,Bridgeport,3
womens,2017-03-12,0,1.0,0.985670191882,0.83826590751,0.488045708646,0.115601469016,0.01867404547,0.008254348215,1,344,Mississippi State,94.69,Oklahoma City,2
womens,2017-03-12,0,1.0,0.98418120023,0.93460971407,0.544405280414,0.225688607266,0.069566525245,0.007458878137,1,204,Oregon State,93.24,Stockton,2
womens,2017-03-12,0,1.0,0.973385746002,0.702845231161,0.357496457718,0.103873702306,0.04554346271,0.006683059664,1,24,Stanford,95.07,Lexington,2
womens,2017-03-12,0,1.0,0.987240935071,0.891320911601,0.424552394526,0.085930231926,0.011361294081,0.00436460893,1,264,Washington,94.81,Oklahoma City,3
